,Unnamed: 0,name,date,platform,score,url,userscore,fullurl,developer,genre,no_userreviews
4382,4382,Fantasy Strike,"July 25, 2019",Switch,76,/game/switch/fantasy-strike,7.8,https://www.metacritic.com/game/switch/fantasy-strike,Sirlin Games,"['Action', 'Fighting', '2D']",37
4383,4383,SuperEpic: The Entertainment War,"December 12, 2019",Switch,76,/game/switch/superepic-the-entertainment-war,7.5,https://www.metacritic.com/game/switch/superepic-the-entertainment-war,Numskull Games,"['Action', 'Platformer', '2D']",11
4384,4384,Final Fantasy IX,"February 13, 2019",Switch,76,/game/switch/final-fantasy-ix,7.4,https://www.metacritic.com/game/switch/final-fantasy-ix,SquareSoft,"['Role-Playing', 'Japanese-Style']",79
4385,4385,Neo Cab,"October 3, 2019",PC,76,/game/pc/neo-cab,4.6,https://www.metacritic.com/game/pc/neo-cab,Chance Agency,"['Adventure', 'General']",22
4386,4386,Plants vs. Zombies: Battle for Neighborville,"October 18, 2019",Xbox One,76,/game/xbox-one/plants-vs-zombies-battle-for-neighborville,5.3,https://www.metacritic.com/game/xbox-one/plants-vs-zombies-battle-for-neighborville,PopCap,"['Action', 'Shooter', 'Third-Person', 'Tactical']",92
4387,4387,Imperator: Rome,"April 25, 2019",PC,76,/game/pc/imperator-rome,4.7,https://www.metacritic.com/game/pc/imperator-rome,Paradox Development Studio,"['Strategy', 'Real-Time', 'General']",185
4388,4388,Cat Quest II: The Lupus Empire,"September 24, 2019",PC,76,/game/pc/cat-quest-ii-the-lupus-empire,7.3,https://www.metacritic.com/game/pc/cat-quest-ii-the-lupus-empire,The Gentlebros,"['Action', 'Role-Playing', 'General', 'Action RPG']",20
4389,4389,Heaven's Vault,"April 16, 2019",PC,76,/game/pc/heavens-vault,5.3,https://www.metacritic.com/game/pc/heavens-vault,inkle,"['Adventure', 'General']",23
4390,4390,Close to the Sun,"October 29, 2019",Xbox One,76,/game/xbox-one/close-to-the-sun,5.3,https://www.metacritic.com/game/xbox-one/close-to-the-sun,Storm in a Teacup,"['Adventure', '3D', 'First-Person']",8
4391,4391,Pikuniku,"January 24, 2019",Switch,76,/game/switch/pikuniku,7.5,https://www.metacritic.com/game/switch/pikuniku,"Sectordub, 22nd Century Toys","['Puzzle', 'Action']",41
4392,4392,Borderlands: Game of the Year Edition,"April 3, 2019",PlayStation 4,76,/game/playstation-4/borderlands-game-of-the-year-edition,6.3,https://www.metacritic.com/game/playstation-4/borderlands-game-of-the-year-edition,Take-Two Interactive,"['Miscellaneous', 'Compilation']",54
4393,4393,Beyond: Two Souls,"July 22, 2019",PC,76,/game/pc/beyond-two-souls,7.8,https://www.metacritic.com/game/pc/beyond-two-souls,Quantic Dream,"['Adventure', '3D', 'Third-Person']",167
4394,4394,Field of Glory: Empires,"July 11, 2019",PC,76,/game/pc/field-of-glory-empires,7.4,https://www.metacritic.com/game/pc/field-of-glory-empires,AGEOD,"['Strategy', 'Turn-Based', '4X']",14
4395,4395,The Swords of Ditto: Mormo's Curse,"May 2, 2019",Switch,76,/game/switch/the-swords-of-ditto-mormos-curse,7.1,https://www.metacritic.com/game/switch/the-swords-of-ditto-mormos-curse,One Bit Beyond,"['Role-Playing', 'Action RPG']",26
4396,4396,Rad,"August 20, 2019",Xbox One,76,/game/xbox-one/rad,6.3,https://www.metacritic.com/game/xbox-one/rad,Double Fine Productions,"['Adventure', 'Action Adventure', 'General']",10
4397,4397,Feudal Alloy,"January 17, 2019",PC,76,/game/pc/feudal-alloy,7.4,https://www.metacritic.com/game/pc/feudal-alloy,Lukas Navratil,"['Action', 'Platformer', '2D']",14
4398,4398,Digimon Story Cyber Sleuth: Complete Edition,"October 18, 2019",Switch,76,/game/switch/digimon-story-cyber-sleuth-complete-edition,8.1,https://www.metacritic.com/game/switch/digimon-story-cyber-sleuth-complete-edition,Media Vision,"['Miscellaneous', 'Compilation']",87
4399,4399,A Hat in Time,"October 18, 2019",Switch,76,/game/switch/a-hat-in-time,8.0,https://www.metacritic.com/game/switch/a-hat-in-time,Gears for Breakfast,"['Action', 'Platformer', '3D']",41
4400,4400,Amnesia Collection,"September 12, 2019",Switch,76,/game/switch/amnesia-collection,7.5,https://www.metacritic.com/game/switch/amnesia-collection,Frictional Games,"['Miscellaneous', 'Compilation']",11
4401,4401,Unruly Heroes,"January 23, 2019",Switch,75,/game/switch/unruly-heroes,7.8,https://www.metacritic.com/game/switch/unruly-heroes,Magic Design Studios,"['Action', 'Platformer', '2D']",37
4402,4402,Mary Skelter 2,"February 7, 2019",Switch,75,/game/switch/mary-skelter-2,7.7,https://www.metacritic.com/game/switch/mary-skelter-2,Compile Heart,"['Role-Playing', 'Roguelike']",17
4403,4403,Code Vein,"September 27, 2019",Xbox One,75,/game/xbox-one/code-vein,7.6,https://www.metacritic.com/game/xbox-one/code-vein,Bandai Namco Games,"['Role-Playing', 'Action RPG']",99
4404,4404,Silence,"April 10, 2019",Switch,75,/game/switch/silence,7.6,https://www.metacritic.com/game/switch/silence,Daedalic Entertainment,"['Adventure', 'General']",8
4405,4405,The Surge 2,"September 24, 2019",PlayStation 4,75,/game/playstation-4/the-surge-2,7.1,https://www.metacritic.com/game/playstation-4/the-surge-2,Deck 13,"['Role-Playing', 'Action RPG']",149
4406,4406,Sparklite,"November 14, 2019",Switch,75,/game/switch/sparklite,7.7,https://www.metacritic.com/game/switch/sparklite,Red Blue Games,"['Action Adventure', 'General']",9
4407,4407,We. The Revolution,"March 21, 2019",PC,75,/game/pc/we-the-revolution,7.2,https://www.metacritic.com/game/pc/we-the-revolution,Polyslash,"['Adventure', 'General']",27
4408,4408,Unruly Heroes,"May 28, 2019",PlayStation 4,75,/game/playstation-4/unruly-heroes,6.7,https://www.metacritic.com/game/playstation-4/unruly-heroes,Magic Design Studios,"['Action', 'Platformer', '2D']",17
4409,4409,Rock of Ages 2: Bigger & Boulder,"May 14, 2019",Switch,75,/game/switch/rock-of-ages-2-bigger-boulder,7.9,https://www.metacritic.com/game/switch/rock-of-ages-2-bigger-boulder,ACE Team,"['Action', 'General']",10
4410,4410,The Dark Pictures - Man of Medan,"August 29, 2019",PC,75,/game/pc/the-dark-pictures---man-of-medan,6.3,https://www.metacritic.com/game/pc/the-dark-pictures---man-of-medan,Supermassive Games,"['Action Adventure', 'Survival']",203
4411,4411,Observer,"February 7, 2019",Switch,75,/game/switch/observer,7.5,https://www.metacritic.com/game/switch/observer,Bloober Team,"['Adventure', '3D', 'First-Person']",28
4412,4412,Void Bastards,"May 29, 2019",Xbox One,75,/game/xbox-one/void-bastards,7.6,https://www.metacritic.com/game/xbox-one/void-bastards,Blue Manchu,"['Action', 'Shooter', 'First-Person', 'Arcade']",39
4413,4413,Defector,"July 11, 2019",PC,75,/game/pc/defector,3.2,https://www.metacritic.com/game/pc/defector,Twisted Pixel Games,"['Action Adventure', 'Linear']",6
4414,4414,Deemo Reborn,"November 21, 2019",PlayStation 4,75,/game/playstation-4/deemo-reborn,7.6,https://www.metacritic.com/game/playstation-4/deemo-reborn,Rayark Inc.,"['Action', 'Rhythm', 'Music']",31
4415,4415,God's Trigger,"April 18, 2019",PC,75,/game/pc/gods-trigger,8.2,https://www.metacritic.com/game/pc/gods-trigger,ONE MORE LEVEL,"['Action', 'Action Adventure', 'Shooter', 'Linear', ""Shoot-'Em-Up"", 'Top-Down']",58
4416,4416,Life is Strange 2: Episode 3 - Wastelands,"May 9, 2019",PlayStation 4,75,/game/playstation-4/life-is-strange-2-episode-3---wastelands,5.3,https://www.metacritic.com/game/playstation-4/life-is-strange-2-episode-3---wastelands,DONTNOD Entertainment,"['Action Adventure', 'General']",55
4417,4417,Etherborn,"July 18, 2019",PlayStation 4,75,/game/playstation-4/etherborn,7.5,https://www.metacritic.com/game/playstation-4/etherborn,Altered Matter,"['Adventure', '3D', 'First-Person']",17
4418,4418,Far Cry New Dawn,"February 15, 2019",Xbox One,75,/game/xbox-one/far-cry-new-dawn,4.0,https://www.metacritic.com/game/xbox-one/far-cry-new-dawn,Ubisoft Montreal,"['Action', 'Shooter', 'First-Person', 'Arcade']",182
4419,4419,Candleman,"October 3, 2019",Switch,75,/game/switch/candleman,7.5,https://www.metacritic.com/game/switch/candleman,Spotlightor Interactive,"['Action', 'Platformer', '3D']",4
4420,4420,Headliner: NoviNews,"September 5, 2019",Switch,75,/game/switch/headliner-novinews,7.3,https://www.metacritic.com/game/switch/headliner-novinews,Unbound Creations,"['Adventure', 'General']",8
4421,4421,We. The Revolution,"June 25, 2019",Switch,75,/game/switch/we-the-revolution,7.4,https://www.metacritic.com/game/switch/we-the-revolution,Polyslash,"['Adventure', 'General']",10
4422,4422,MotoGP 19,"June 6, 2019",Xbox One,75,/game/xbox-one/motogp-19,7.4,https://www.metacritic.com/game/xbox-one/motogp-19,Milestone S.r.l,"['Racing', 'Simulation', 'Automobile']",11
4423,4423,X-Morph: Defense,"February 21, 2019",Switch,75,/game/switch/x-morph-defense,7.9,https://www.metacritic.com/game/switch/x-morph-defense,EXOR Studios,"['Strategy', 'Real-Time', 'Defense']",16
4424,4424,City of Brass,"February 8, 2019",Switch,75,/game/switch/city-of-brass,6.9,https://www.metacritic.com/game/switch/city-of-brass,Uppercut Games Pty Ltd,"['Action Adventure', 'General']",13
4425,4425,Fate/Extella Link,"March 19, 2019",PlayStation 4,75,/game/playstation-4/fateextella-link,6.7,https://www.metacritic.com/game/playstation-4/fateextella-link,"Marvelous Inc., Marvelous First Studio","['Action', ""Beat-'Em-Up"", '3D']",44
4426,4426,Dragon Star Varnir,"June 11, 2019",PlayStation 4,75,/game/playstation-4/dragon-star-varnir,7.0,https://www.metacritic.com/game/playstation-4/dragon-star-varnir,Compile Heart,"['Role-Playing', 'Action Adventure', 'General', 'Japanese-Style']",32
4427,4427,ToeJam & Earl: Back in the Groove!,"February 15, 2019",Switch,75,/game/switch/toejam-earl-back-in-the-groove!,5.9,https://www.metacritic.com/game/switch/toejam-earl-back-in-the-groove!,"Humanature Studios, 22nd Century Toys","['Action', 'General', 'Platformer', '2D']",86
4428,4428,Atelier Ryza: Ever Darkness & the Secret Hideout,"October 29, 2019",PlayStation 4,75,/game/playstation-4/atelier-ryza-ever-darkness-the-secret-hideout,8.0,https://www.metacritic.com/game/playstation-4/atelier-ryza-ever-darkness-the-secret-hideout,Gust,"['General', 'Role-Playing', 'Japanese-Style']",72
4429,4429,Crying Suns,"September 18, 2019",PC,75,/game/pc/crying-suns,7.6,https://www.metacritic.com/game/pc/crying-suns,Alt Shift,"['Strategy', 'General']",25
4430,4430,Heavy Rain,"June 24, 2019",PC,75,/game/pc/heavy-rain,7.3,https://www.metacritic.com/game/pc/heavy-rain,"Quantic Dream, Virtuos","['Adventure', '3D', 'Third-Person']",211
4431,4431,Concrete Genie,"October 8, 2019",PlayStation 4,75,/game/playstation-4/concrete-genie,8.3,https://www.metacritic.com/game/playstation-4/concrete-genie,Pixel Opus,"['Adventure', '3D', 'Third-Person']",296
4432,4432,Afterparty,"October 29, 2019",PC,75,/game/pc/afterparty,7.0,https://www.metacritic.com/game/pc/afterparty,Night School Studio,"['Adventure', 'General']",45
4433,4433,The Ninja Saviors: Return of the Warriors,"October 15, 2019",PlayStation 4,75,/game/playstation-4/the-ninja-saviors-return-of-the-warriors,6.8,https://www.metacritic.com/game/playstation-4/the-ninja-saviors-return-of-the-warriors,NATSUME ATARI Inc.,"['Action', ""Beat-'Em-Up"", '2D']",13
4434,4434,My Time At Portia,"April 16, 2019",PlayStation 4,75,/game/playstation-4/my-time-at-portia,5.1,https://www.metacritic.com/game/playstation-4/my-time-at-portia,Pathea Games,"['Simulation', 'Virtual', 'Virtual Life']",37
4435,4435,Afterparty,"October 29, 2019",Xbox One,75,/game/xbox-one/afterparty,6.9,https://www.metacritic.com/game/xbox-one/afterparty,Night School Studio,"['Adventure', 'General']",34
4436,4436,Neo Cab,"October 3, 2019",Switch,75,/game/switch/neo-cab,7.2,https://www.metacritic.com/game/switch/neo-cab,Chance Agency,"['Adventure', 'General']",18
4437,4437,Shovel Knight Showdown,"December 10, 2019",Switch,75,/game/switch/shovel-knight-showdown,7.3,https://www.metacritic.com/game/switch/shovel-knight-showdown,Yacht Club Games,"['Action', 'Platformer', '2D']",10
4438,4438,The Walking Dead: The Telltale Series - The Final Season Episode 4: Take Us Back,"March 26, 2019",PlayStation 4,75,/game/playstation-4/the-walking-dead-the-telltale-series---the-final-season-episode-4-take-us-back,7.3,https://www.metacritic.com/game/playstation-4/the-walking-dead-the-telltale-series---the-final-season-episode-4-take-us-back,"Telltale Games, Skybound Games","['Adventure', 'Point-and-Click']",30
4439,4439,Shakedown Hawaii,"May 7, 2019",Switch,75,/game/switch/shakedown-hawaii,7.3,https://www.metacritic.com/game/switch/shakedown-hawaii,Vblank Entertainment Inc.,"['Action Adventure', 'Open-World']",39
4440,4440,Borderlands 3: Moxxi's Heist of the Handsome Jackpot,"December 19, 2019",PC,75,/game/pc/borderlands-3-moxxis-heist-of-the-handsome-jackpot,5.9,https://www.metacritic.com/game/pc/borderlands-3-moxxis-heist-of-the-handsome-jackpot,Gearbox Software,"['Action', 'Shooter', 'First-Person', 'Arcade']",64
4441,4441,Observation,"May 21, 2019",PlayStation 4,75,/game/playstation-4/observation,6.4,https://www.metacritic.com/game/playstation-4/observation,No Code,"['Adventure', 'General']",62
4442,4442,Doraemon: Story of Seasons,"October 11, 2019",Switch,75,/game/switch/doraemon-story-of-seasons,7.6,https://www.metacritic.com/game/switch/doraemon-story-of-seasons,Brownies,"['Strategy', 'Adventure', 'General', 'Management', 'Business / Tycoon']",32
4443,4443,Black Future '88,"November 21, 2019",Switch,75,/game/switch/black-future-88,7.5,https://www.metacritic.com/game/switch/black-future-88,SuperScarySnakes,"['Action', 'Shooter', ""Shoot-'Em-Up"", 'Top-Down']",10
4444,4444,Disney Classic Games: Aladdin and the Lion King,"October 29, 2019",Switch,75,/game/switch/disney-classic-games-aladdin-and-the-lion-king,7.0,https://www.metacritic.com/game/switch/disney-classic-games-aladdin-and-the-lion-king,Digital Eclipse,"['Miscellaneous', 'Compilation']",21
4445,4445,Attack on Titan 2: Final Battle,"July 5, 2019",PlayStation 4,75,/game/playstation-4/attack-on-titan-2-final-battle,5.1,https://www.metacritic.com/game/playstation-4/attack-on-titan-2-final-battle,Omega Force,"['Action', 'General']",17
4446,4446,The Stretchers,"November 8, 2019",Switch,75,/game/switch/the-stretchers,7.2,https://www.metacritic.com/game/switch/the-stretchers,Tarsier Studios,"['Action', 'General']",17
4447,4447,Overland,"September 19, 2019",Switch,75,/game/switch/overland,6.7,https://www.metacritic.com/game/switch/overland,Finji,"['Strategy', 'Turn-Based', 'Tactics']",6
4448,4448,The Walking Dead: The Telltale Series - The Final Season Episode 3: Broken Toys,"January 15, 2019",PC,74,/game/pc/the-walking-dead-the-telltale-series---the-final-season-episode-3-broken-toys,7.5,https://www.metacritic.com/game/pc/the-walking-dead-the-telltale-series---the-final-season-episode-3-broken-toys,"Telltale Games, Skybound Games","['Adventure', 'Point-and-Click']",46
4449,4449,Romancing SaGa 3,"November 11, 2019",PlayStation 4,74,/game/playstation-4/romancing-saga-3,6.0,https://www.metacritic.com/game/playstation-4/romancing-saga-3,Square Enix,"['Role-Playing', 'Japanese-Style']",21
4450,4450,Everybody's Golf VR,"May 21, 2019",PlayStation 4,74,/game/playstation-4/everybodys-golf-vr,7.8,https://www.metacritic.com/game/playstation-4/everybodys-golf-vr,Clap Hanz,"['Sports', 'Individual', 'Golf', 'Arcade']",68
4451,4451,Hellmut: The Badass from Hell,"May 31, 2019",Xbox One,74,/game/xbox-one/hellmut-the-badass-from-hell,tbd,https://www.metacritic.com/game/xbox-one/hellmut-the-badass-from-hell,No Data,No Data,No Data
4452,4452,Castlevania Anniversary Collection,"May 16, 2019",PlayStation 4,74,/game/playstation-4/castlevania-anniversary-collection,5.1,https://www.metacritic.com/game/playstation-4/castlevania-anniversary-collection,"Konami, M2","['Miscellaneous', 'Compilation']",30
4453,4453,The Raven Remastered,"January 22, 2019",Switch,74,/game/switch/the-raven-remastered,6.6,https://www.metacritic.com/game/switch/the-raven-remastered,THQ Nordic,"['Adventure', 'Point-and-Click']",10
4454,4454,Rad,"August 20, 2019",PlayStation 4,74,/game/playstation-4/rad,6.7,https://www.metacritic.com/game/playstation-4/rad,Double Fine Productions,"['Adventure', 'Action Adventure', 'General']",26
4455,4455,Super Mutant Alien Assault,"July 12, 2019",Switch,74,/game/switch/super-mutant-alien-assault,tbd,https://www.metacritic.com/game/switch/super-mutant-alien-assault,No Data,No Data,No Data
4456,4456,Devil May Cry,"June 24, 2019",Switch,74,/game/switch/devil-may-cry,8.3,https://www.metacritic.com/game/switch/devil-may-cry,Capcom,"['Action Adventure', 'Linear']",69
4457,4457,Song of Horror,"October 31, 2019",PC,74,/game/pc/song-of-horror,7.8,https://www.metacritic.com/game/pc/song-of-horror,Protocol Games,"['Action Adventure', 'Survival']",32
4458,4458,Onimusha: Warlords,"January 15, 2019",Xbox One,74,/game/xbox-one/onimusha-warlords,6.4,https://www.metacritic.com/game/xbox-one/onimusha-warlords,"Capcom, NeoBards Entertainment","['Action Adventure', 'General']",29
4459,4459,Need for Speed Heat,"November 8, 2019",Xbox One,74,/game/xbox-one/need-for-speed-heat,6.8,https://www.metacritic.com/game/xbox-one/need-for-speed-heat,Ghost Games,"['Racing', 'Arcade', 'Automobile']",155
4460,4460,Superliminal,"November 12, 2019",PC,74,/game/pc/superliminal,7.8,https://www.metacritic.com/game/pc/superliminal,Pillow Castle Games,"['Adventure', '3D', 'First-Person']",96
4461,4461,Black Future '88,"November 21, 2019",PC,74,/game/pc/black-future-88,7.3,https://www.metacritic.com/game/pc/black-future-88,SuperScarySnakes,"['Action', 'Shooter', ""Shoot-'Em-Up"", 'Top-Down']",6
4462,4462,Life is Strange 2: Episode 2 - Rules,"January 24, 2019",Xbox One,74,/game/xbox-one/life-is-strange-2-episode-2---rules,4.4,https://www.metacritic.com/game/xbox-one/life-is-strange-2-episode-2---rules,DONTNOD Entertainment,"['Action Adventure', 'General']",27
4463,4463,Phoenix Point,"December 3, 2019",PC,74,/game/pc/phoenix-point,5.8,https://www.metacritic.com/game/pc/phoenix-point,Snapshot Games Inc.,"['Strategy', 'Turn-Based', 'Tactics']",342
4464,4464,Ancestors Legacy,"August 13, 2019",PlayStation 4,74,/game/playstation-4/ancestors-legacy,7.2,https://www.metacritic.com/game/playstation-4/ancestors-legacy,Destructive Creations,"['Strategy', 'Real-Time', 'General', 'Command']",22
4465,4465,GRID,"October 8, 2019",PC,74,/game/pc/grid,5.3,https://www.metacritic.com/game/pc/grid,Codemasters,"['Racing', 'Simulation', 'Automobile']",74
4466,4466,Dawn of Man,"March 1, 2019",PC,74,/game/pc/dawn-of-man,6.9,https://www.metacritic.com/game/pc/dawn-of-man,Madruga Works,"['Strategy', 'Real-Time', 'General']",69
